household_id,trip_id,person_id,mode_class,distance_miles,depart_time_hour,depart_time_minute,depart_time_second,dest_purpose_cat
23033218,2303321802006,2303321802,Drive,1.595681,2,0,0,Home
23032100,2303210001001,2303210001,Drive,6.924561,12,45,0,Personal Business/Errand/Appointment
23032100,2303210001002,2303210001,Drive,6.756169,14,1,0,Home
23032100,2303210001003,2303210001,Drive,0.420668,20,38,0,Shopping
23034334,2303433401001,2303433401,Walk,0.124274,16,0,0,Meal
23034481,2303448101001,2303448101,Walk,0.857492,12,0,0,Shopping
23034334,2303433401002,2303433401,Walk,0.124274,16,6,0,Home
23034481,2303448101002,2303448101,Walk,0.857492,13,15,0,Home
23034723,2303472301004,2303472301,Walk,0.851279,18,35,0,Social/Recreation
23034723,2303472301005,2303472301,Walk,0.851279,19,25,0,Social/Recreation
23036874,2303687401003,2303687401,Drive,0.922115,7,43,0,Home
23036874,2303687401004,2303687401,Drive,6.912755,8,0,0,Work
23036874,2303687401005,2303687401,Drive,1.381308,10,15,0,Shopping
23036874,2303687401006,2303687401,Drive,1.394978,11,0,0,Work
23036874,2303687401007,2303687401,Drive,7.000989,14,20,0,Home
23036874,2303687401008,2303687401,Drive,9.192565,19,15,0,Social/Recreation
23036874,2303687401009,2303687401,Drive,9.242275,21,45,0,Home
23036894,2303689402001,2303689402,Drive,2.532709,6,50,0,Work
23036894,2303689402002,2303689402,Drive,2.609759,17,30,0,Home
23036633,2303663301001,2303663301,Walk,0.338647,9,46,0,Personal Business/Errand/Appointment
23036633,2303663301002,2303663301,Walk,0.411969,11,33,0,Home
23036633,2303663301003,2303663301,Drive,5.135012,12,33,0,Shopping
23036633,2303663301004,2303663301,Drive,5.161109,13,27,0,Home
23036633,2303663301005,2303663301,Walk,0.415076,16,21,0,Personal Business/Errand/Appointment
23036633,2303663301006,2303663301,Walk,0.419426,16,45,0,Home
23036633,2303663301007,2303663301,Walk,0.354803,14,29,0,Personal Business/Errand/Appointment
23036633,2303663301008,2303663301,Walk,0.237985,14,40,0,Home
23036633,2303663301009,2303663301,Drive,2.457523,17,51,0,Overnight
23036633,2303663301010,2303663301,Transit,4.593176,19,33,0,Social/Recreation
23036633,2303663301012,2303663301,Drive,5.166701,12,16,0,Shopping
23036633,2303663301013,2303663301,Drive,1.895804,13,3,0,Shopping
23036633,2303663301014,2303663301,Drive,5.048641,13,22,0,Home
23036633,2303663301015,2303663301,Walk,0.157828,13,55,0,Social/Recreation
23036633,2303663301016,2303663301,Walk,0.175848,13,58,0,Home
23036633,2303663301017,2303663301,Drive,2.123847,14,22,0,Social/Recreation
23036633,2303663301018,2303663301,Walk,1.227829,14,33,0,Social/Recreation
23036633,2303663301019,2303663301,Walk,0.198839,15,28,0,Meal
23036633,2303663301021,2303663301,Walk,0.273403,18,46,0,Meal
23036633,2303663301022,2303663301,Walk,0.201946,20,22,0,Meal
23036633,2303663301023,2303663301,Walk,0.315035,20,36,0,Social/Recreation
23036633,2303663301024,2303663301,Walk,0.132973,0,49,26,Home
23036633,2303663301025,2303663301,Drive,2.783122,13,29,0,Social/Recreation
23036633,2303663301026,2303663301,Walk,0.193868,15,1,0,Shopping
23036633,2303663301027,2303663301,Drive,2.633992,15,17,0,Home
23036633,2303663301028,2303663301,Walk,0.653682,16,31,0,Social/Recreation
23036633,2303663301029,2303663301,Walk,0.653682,16,49,0,Home
23036633,2303663301030,2303663301,Walk,0.10439,17,45,0,Social/Recreation
23036633,2303663301031,2303663301,Walk,0.10439,20,30,0,Home
23036633,2303663301032,2303663301,Walk,0.473485,14,12,0,Shopping
23036633,2303663301033,2303663301,Walk,0.431232,14,36,0,Home
23036633,2303663301034,2303663301,Walk,0.849414,18,47,0,Meal
23036633,2303663301035,2303663301,Walk,0.854385,20,24,0,Home
23036633,2303663301036,2303663301,Walk,0.472863,12,34,0,Social/Recreation
23036633,2303663301037,2303663301,Walk,0.472863,12,48,0,Home
23036633,2303663301038,2303663301,Walk,0.10439,15,1,0,Meal
23036633,2303663301039,2303663301,Walk,0.10439,16,5,0,Home
23036633,2303663301040,2303663301,Walk,0.408862,10,46,0,Personal Business/Errand/Appointment
23036633,2303663301041,2303663301,Walk,0.431232,11,13,0,Home
23036633,2303663301042,2303663301,Walk,0.51201,12,27,0,Social/Recreation
23036633,2303663301043,2303663301,Walk,0.51201,12,39,0,Home
23036633,2303663301044,2303663301,Walk,0.192004,21,28,0,Shopping
23036633,2303663301045,2303663301,Walk,0.247306,21,42,0,Shopping
23036633,2303663301046,2303663301,Walk,0.454222,21,56,0,Home
23039101,2303910101003,2303910101,Bike/Micromobility,0.488398,16,30,0,Escort
23039101,2303910101004,2303910101,Bike/Micromobility,6.254722,16,40,0,Home
23039101,2303910102002,2303910102,Walk,0.400163,8,55,0,Home
23039101,2303910102003,2303910102,Drive,0.417561,15,15,0,Escort
23039101,2303910104001,2303910104,Bike/Micromobility,6.501407,8,0,0,School
23039101,2303910104002,2303910104,Bike/Micromobility,6.254722,16,40,0,Home
23038450,2303845001001,2303845001,Drive,1.196761,13,0,0,Shopping
23039101,2303910101001,2303910101,Bike/Micromobility,6.501407,8,0,0,Escort
23039101,2303910101002,2303910101,Bike/Micromobility,0.137944,8,40,0,Work
23041944,2304194401001,2304194401,Drive,5.296568,11,30,0,Social/Recreation
23041944,2304194401002,2304194401,Drive,5.2301,13,15,0,Home
23041944,2304194401003,2304194401,Drive,2.343191,16,40,0,Meal
23041944,2304194401004,2304194401,Drive,2.2295,18,30,0,Home
23041960,2304196001001,2304196001,Transit,3.859958,6,45,0,Work
23041960,2304196001002,2304196001,Transit,4.01965,16,37,0,Home
23040089,2304008901001,2304008901,Drive,2.522146,14,0,0,Shopping
23040089,2304008901002,2304008901,Drive,1.044525,14,30,0,Shopping
23040089,2304008901003,2304008901,Drive,1.774,15,15,0,Home
23040089,2304008901004,2304008901,Drive,1.099827,16,45,0,Social/Recreation
23040089,2304008901005,2304008901,Drive,0.9557,18,0,0,Home
23040089,2304008902005,2304008902,Drive,3.226159,18,20,0,Home
23042140,2304214001030,2304214001,Drive,1.859764,11,43,0,Personal Business/Errand/Appointment
23042288,2304228801001,2304228801,Walk,0.953183,15,0,0,Social/Recreation
23042288,2304228801002,2304228801,Walk,0.953183,19,40,0,Home
23042140,2304214001031,2304214001,Drive,6.821413,14,15,0,Shopping
23042140,2304214001032,2304214001,Drive,0.193246,15,29,0,Shopping
23042140,2304214001033,2304214001,Drive,7.463289,16,27,0,Home
23042140,2304214001034,2304214001,Bike/Micromobility,0.958154,17,45,0,Social/Recreation
23042140,2304214001035,2304214001,Walk,0.574147,17,55,0,Social/Recreation
23042140,2304214001037,2304214001,Bike/Micromobility,0.600245,19,21,0,Home
23042140,2304214001038,2304214001,Drive,1.695722,11,53,0,Escort
23042140,2304214001043,2304214001,Drive,0.812132,15,26,0,Shopping
23042140,2304214001003,2304214001,Walk,0.354182,12,55,0,Social/Recreation
23042140,2304214001004,2304214001,Walk,0.310064,13,3,0,Home
23042140,2304214001044,2304214001,Drive,0.528787,15,46,0,Home
23042140,2304214001005,2304214001,Drive,5.17043,16,50,0,Social/Recreation
23042140,2304214001045,2304214001,Bike/Micromobility,0.726383,18,26,0,Overnight
23042140,2304214001046,2304214001,Bike/Micromobility,0.703392,19,30,0,Home
23042140,2304214001008,2304214001,Drive,4.559,18,57,0,Overnight
23042140,2304214001013,2304214001,Drive,0.541836,22,9,0,Home
23042140,2304214001014,2304214001,Drive,1.122196,7,38,0,Personal Business/Errand/Appointment
23042140,2304214001015,2304214001,Drive,0.459815,9,53,0,Overnight
23042140,2304214001016,2304214001,Drive,0.644983,10,23,0,Home
23042140,2304214001017,2304214001,Walk,1.040797,17,8,0,Social/Recreation
23042140,2304214001018,2304214001,Walk,1.032719,17,26,0,Home
23042140,2304214001019,2304214001,Drive,1.455873,18,27,0,Social/Recreation
23042140,2304214001020,2304214001,Walk,0.461057,20,3,0,Overnight
23042140,2304214001021,2304214001,Walk,0.449873,21,11,0,Social/Recreation
23042140,2304214001023,2304214001,Drive,1.603138,21,28,0,Home
23042140,2304214001028,2304214001,Drive,1.138973,19,11,0,Meal
23042140,2304214001029,2304214001,Drive,1.129031,21,25,0,Home
23043225,2304322501006,2304322501,Drive,3.050311,9,58,0,Work
23043225,2304322501007,2304322501,Drive,2.995009,17,19,0,Home
23043225,2304322501008,2304322501,Drive,0.200082,10,47,0,Shopping
23043225,2304322501009,2304322501,Drive,3.316258,10,52,0,Social/Recreation
23043225,2304322501010,2304322501,Drive,0.659896,11,18,0,Social/Recreation
23043225,2304322501011,2304322501,Drive,1.631099,11,59,0,Meal
23043225,2304322501012,2304322501,Drive,0.631935,12,28,0,Shopping
23043225,2304322501013,2304322501,Drive,3.625701,13,10,0,Home
23043225,2304322501014,2304322501,Drive,9.026038,11,49,0,Shopping
23043225,2304322501019,2304322501,Drive,0.144158,10,34,57,Meal
23043225,2304322501020,2304322501,Walk,0.17212,10,50,0,Home
23043225,2304322501021,2304322501,Drive,3.464144,9,46,0,Meal
23043225,2304322501022,2304322501,Drive,0.864327,10,4,0,Work
23043225,2304322501023,2304322501,Drive,3.434319,18,15,0,Home
23043225,2304322501024,2304322501,Drive,4.339656,7,48,0,Meal
23043225,2304322501025,2304322501,Drive,0.742539,8,10,0,Meal
23043225,2304322501026,2304322501,Drive,4.346491,8,21,0,Social/Recreation
23043225,2304322501027,2304322501,Drive,6.564787,16,28,0,Shopping
23043225,2304322501028,2304322501,Drive,0.680401,17,0,0,Home
23043225,2304322501029,2304322501,Drive,1.357075,18,37,0,Overnight
23043225,2304322501034,2304322501,Drive,1.40492,21,59,0,Home
23043276,2304327601001,2304327601,Walk,0.352317,7,40,0,Escort
23043276,2304327601002,2304327601,Walk,0.351696,7,52,0,Home
23043276,2304327601004,2304327601,Walk,0.811511,9,39,0,Home
23043276,2304327601005,2304327601,Walk,0.642498,13,18,0,Shopping
23043276,2304327601006,2304327601,Walk,0.642498,13,39,0,Home
23043276,2304327601007,2304327601,Bike/Micromobility,0.352317,17,46,0,Escort
23043276,2304327601008,2304327601,Bike/Micromobility,0.351696,17,54,0,Home
23043276,2304327602002,2304327602,Drive,3.541816,9,39,0,Work
23043276,2304327602003,2304327602,Drive,3.649934,17,46,0,Personal Business/Errand/Appointment
23043276,2304327602004,2304327602,Drive,0.843201,19,14,0,Home
23043276,2304327603001,2304327603,Walk,0.352317,7,40,0,School
23043276,2304327603002,2304327603,Bike/Micromobility,0.351696,17,54,0,Home
23042790,2304279002001,2304279002,Drive,1.201111,9,25,0,Shopping
23042790,2304279002002,2304279002,Drive,1.302394,10,0,0,Home
23043084,2304308401001,2304308401,Transit,1.614322,10,0,0,Meal
23043084,2304308401002,2304308401,Transit,0.582846,10,25,0,Shopping
23043225,2304322501001,2304322501,Drive,3.91091,9,34,0,Meal
23043225,2304322501002,2304322501,Drive,1.851064,9,51,0,Work
23043225,2304322501003,2304322501,Drive,2.876327,18,13,0,Home
23043225,2304322501004,2304322501,Drive,0.150993,18,28,55,Meal
23043225,2304322501005,2304322501,Walk,0.206917,2,12,0,Home
23043755,2304375501001,2304375501,Transit,3.574127,7,30,0,Work
23043755,2304375501002,2304375501,Transit,3.704615,16,30,0,Home
23044545,2304454501016,2304454501,Walk,0.668595,11,20,0,Meal
23044545,2304454501017,2304454501,Walk,0.746267,12,8,0,Home
23044545,2304454501018,2304454501,Walk,0.29018,17,2,0,Meal
23044545,2304454501019,2304454501,Walk,0.315657,18,45,0,Home
23044545,2304454501020,2304454501,Drive,5.930988,8,21,0,Social/Recreation
23044545,2304454501021,2304454501,Drive,5.930367,10,49,0,Home
23044001,2304400101031,2304400101,Drive,4.183071,14,11,0,Shopping
23044001,2304400101032,2304400101,Drive,5.085923,14,48,0,Shopping
23044545,2304454501027,2304454501,Walk,0.306957,16,55,0,Meal
23044001,2304400101033,2304400101,Drive,1.662168,15,36,0,Social/Recreation
23044001,2304400101034,2304400101,Drive,4.153245,16,52,0,Home
23044545,2304454501028,2304454501,Walk,0.255384,18,44,0,Home
23044545,2304454501029,2304454501,Walk,0.259733,16,52,58,Social/Recreation
23044545,2304454501030,2304454501,Walk,0.306336,18,49,0,Home
23044545,2304454501031,2304454501,Walk,0.306957,17,0,0,Meal
23044545,2304454501032,2304454501,Walk,0.278996,18,54,0,Home
23045531,2304553101029,2304553101,Walk,2.062952,10,36,0,Social/Recreation
23045531,2304553101030,2304553101,Walk,2.076623,11,10,0,Home
23045531,2304553101031,2304553101,Drive,3.018,13,28,0,Shopping
23045531,2304553101032,2304553101,Drive,1.348375,13,57,0,Shopping
23045531,2304553101033,2304553101,Drive,1.184333,14,44,0,Shopping
23045531,2304553101034,2304553101,Drive,0.999165,15,14,0,Home
23045531,2304553101035,2304553101,Walk,0.438688,13,7,0,Social/Recreation
23045531,2304553101036,2304553101,Walk,0.43061,13,19,0,Home
23045531,2304553101038,2304553101,Transit,5.486708,21,19,0,Home
23045531,2304553102001,2304553102,Walk,1.045146,10,6,0,Personal Business/Errand/Appointment
23045531,2304553102002,2304553102,Walk,1.04701,10,25,0,Home
23045531,2304553102003,2304553102,Walk,0.139187,7,45,0,Social/Recreation
23045901,2304590101001,2304590101,Transit,3.013029,12,33,0,Social/Recreation
23045531,2304553102004,2304553102,Walk,0.138566,7,48,0,Home
23045901,2304590101002,2304590101,Walk,1.8579,14,32,0,Home
23045531,2304553102005,2304553102,Walk,0.904095,20,12,0,Social/Recreation
23045901,2304590101003,2304590101,Walk,3.499563,16,1,0,Overnight
23045901,2304590101004,2304590101,Walk,0.683508,19,5,48,Overnight
23045531,2304553102006,2304553102,Walk,0.89726,22,8,0,Home
23045531,2304553102007,2304553102,Walk,1.040797,9,25,0,Personal Business/Errand/Appointment
23045901,2304590101005,2304590101,Walk,4.108506,19,33,0,Home
23045531,2304553102008,2304553102,Walk,1.022156,9,45,0,Home
23045901,2304590101006,2304590101,Walk,0.230529,11,14,0,Shopping
23045901,2304590101007,2304590101,Walk,0.231771,11,43,0,Shopping
23045531,2304553102009,2304553102,Walk,0.620128,14,27,0,Social/Recreation
23045531,2304553102010,2304553102,Walk,0.613915,14,40,0,Home
23045901,2304590101008,2304590101,Walk,0.205674,11,50,0,Home
23045901,2304590102001,2304590102,Transit,3.202547,12,26,42,Overnight
23045531,2304553102011,2304553102,Walk,3.162779,9,0,0,Social/Recreation
23045901,2304590102002,2304590102,Walk,3.170236,18,1,47,Home
23045531,2304553102012,2304553102,Walk,3.149731,9,44,0,Home
23045531,2304553101005,2304553101,Drive,0.966854,19,21,0,Home
23045531,2304553101007,2304553101,Transit,6.482766,17,10,0,Home
23045531,2304553101008,2304553101,Walk,0.236742,19,15,0,Shopping
23045531,2304553101009,2304553101,Walk,0.223072,19,21,0,Home
23045531,2304553101010,2304553101,Walk,0.889804,20,12,0,Social/Recreation
23045531,2304553101011,2304553101,Walk,0.940756,22,9,0,Home
23045531,2304553101012,2304553101,Transit,6.753062,7,58,0,Work
23045531,2304553101013,2304553101,Transit,6.757411,16,55,0,Home
23045531,2304553101014,2304553101,Walk,1.056952,15,12,0,Social/Recreation
23045531,2304553101015,2304553101,Walk,1.063787,15,30,0,Home
23045531,2304553102025,2304553102,Walk,1.577661,9,29,0,Social/Recreation
23045531,2304553102026,2304553102,Walk,1.570826,9,57,0,Home
23045531,2304553102029,2304553102,Transit,1.616808,20,56,0,Social/Recreation
23048383,2304838301001,2304838301,Drive,0.983631,17,12,0,Social/Recreation
23048383,2304838301002,2304838301,Drive,0.983631,18,23,0,Home
23047378,2304737801001,2304737801,Drive,9.308762,8,45,0,Work
23047378,2304737801002,2304737801,Drive,9.138506,17,30,0,Home
23048976,2304897601001,2304897601,Walk,0.743781,9,30,0,Personal Business/Errand/Appointment
23048976,2304897601002,2304897601,Walk,0.100662,9,55,0,Shopping
23048976,2304897601003,2304897601,Walk,0.716441,10,15,0,Home
23048976,2304897601004,2304897601,Walk,3.054039,15,15,0,Overnight
23048976,2304897601005,2304897601,Walk,3.054039,18,0,0,Home
23050483,2305048301001,2305048301,Drive,2.675624,7,45,0,Work
23050483,2305048301006,2305048301,Drive,0.717062,17,0,0,Social/Recreation
23050483,2305048301007,2305048301,Drive,2.552593,19,0,0,Home
23051670,2305167001029,2305167001,Walk,0.139187,8,50,0,Escort
23051670,2305167001030,2305167001,Walk,0.196975,8,54,0,Home
23051670,2305167001034,2305167001,Drive,1.821239,13,24,0,Social/Recreation
23051670,2305167001035,2305167001,Drive,1.773393,14,52,0,Home
23051670,2305167001036,2305167001,Walk,0.132973,16,52,0,Escort
23051670,2305167001037,2305167001,Walk,0.117439,17,12,0,Home
23051670,2305167002003,2305167002,Walk,0.132352,17,10,0,Home
23051670,2305167002005,2305167002,Walk,0.63877,19,59,0,Meal
23051670,2305167002009,2305167002,Drive,6.063961,17,55,0,Social/Recreation
23051670,2305167002010,2305167002,Drive,6.300704,19,43,0,Home
23051670,2305167002013,2305167002,Walk,0.125517,17,6,0,Escort
23051670,2305167002014,2305167002,Walk,0.131731,17,17,0,Home
23051670,2305167002028,2305167002,Walk,0.698421,18,40,0,Social/Recreation
23051670,2305167002029,2305167002,Walk,0.713334,18,48,0,Home
23051670,2305167003001,2305167003,Walk,0.113711,9,26,0,Escort
23051670,2305167003002,2305167003,Walk,0.152857,16,30,0,Escort
23051670,2305167003003,2305167003,Walk,0.1541,16,34,0,Home
23051670,2305167003004,2305167003,Walk,0.139187,8,46,0,Escort
23052371,2305237102002,2305237102,Drive,6.465989,11,10,0,Home
23052371,2305237102005,2305237102,Drive,3.039748,15,15,0,Shopping
23052371,2305237102006,2305237102,Drive,0.328705,15,35,0,Shopping
23052371,2305237102007,2305237102,Drive,3.469115,16,0,0,Home
23052371,2305237102008,2305237102,Walk,0.651818,17,45,0,Social/Recreation
23052371,2305237102009,2305237102,Walk,0.651818,18,16,0,Home
23051670,2305167003014,2305167003,Walk,0.132973,16,52,0,Escort
23051670,2305167001001,2305167001,Walk,0.118682,8,37,0,Escort
23051670,2305167001002,2305167001,Walk,0.126138,8,44,0,Home
23051670,2305167001003,2305167001,Bike/Micromobility,7.801315,9,41,0,Work
23051670,2305167001004,2305167001,Bike/Micromobility,7.74912,19,18,0,Home
23051670,2305167001005,2305167001,Walk,0.195111,20,3,0,Social/Recreation
23051670,2305167001006,2305167001,Walk,0.193868,20,17,0,Home
23051670,2305167001007,2305167001,Walk,0.113711,9,26,0,Escort
23051670,2305167001008,2305167001,Walk,0.125517,9,35,0,Home
23051670,2305167001009,2305167001,Drive,1.8579,10,19,0,Shopping
23051670,2305167001010,2305167001,Drive,1.841744,11,2,0,Home
23051670,2305167001013,2305167001,Walk,0.152857,16,30,0,Escort
23051670,2305167001014,2305167001,Walk,0.1541,16,34,0,Home
23051670,2305167001015,2305167001,Walk,0.139187,8,46,0,Escort
23051670,2305167001016,2305167001,Bike/Micromobility,7.816228,9,59,0,Work
23051670,2305167001017,2305167001,Bike/Micromobility,7.7398,19,12,0,Home
23053067,2305306701049,2305306701,Walk,0.134216,8,36,0,Social/Recreation
23053067,2305306701050,2305306701,Walk,0.127381,8,39,0,Home
23053067,2305306701051,2305306701,Transit,2.176042,8,59,0,Meal
23053067,2305306701057,2305306701,Walk,0.12241,8,47,0,Social/Recreation
23053067,2305306701058,2305306701,Walk,0.124896,8,48,0,Home
23053067,2305306703037,2305306703,Walk,0.206917,22,9,0,Social/Recreation
23053067,2305306703038,2305306703,Walk,0.19946,22,16,0,Home
23053067,2305306701061,2305306701,Walk,0.114954,9,59,0,Meal
23053067,2305306703039,2305306703,Walk,1.163207,9,1,0,Work
23053067,2305306703040,2305306703,Walk,1.059438,17,59,0,Social/Recreation
23053067,2305306703041,2305306703,Walk,0.247306,21,37,0,Home
23053067,2305306701066,2305306701,Walk,1.055088,17,59,0,Escort
