ID,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27
54260373,4,3,1,4,4,2,5,4,3,6,6,1,5,3,5,4,5,4,3,6,4,2,5,3,1,1,4
54260389,2,5,6,5,3,5,3,4,4,3,5,3,1,3,5,2,5,4,3,6,2,4,5,4,1,4,6
54260390,4,3,1,4,5,5,5,2,1,6,5,2,6,6,6,3,4,4,4,4,2,4,5,3,3,3,5
54260401,6,3,3,6,6,5,6,-1,3,6,-1,6,6,6,6,3,6,2,4,3,3,4,6,4,6,3,3
54260409,2,1,4,5,3,5,5,1,5,1,4,4,5,3,5,5,1,2,4,1,5,4,1,1,2,1,2
54260410,5,1,4,5,6,5,5,3,5,2,4,4,5,3,5,5,6,2,4,5,5,4,1,2,4,1,1
54260417,5,6,3,2,4,5,5,3,5,4,4,1,4,3,4,5,4,3,4,4,5,4,4,4,4,4,5
54260483,6,2,3,5,3,1,5,3,5,4,4,2,5,4,3,5,3,4,2,1,2,5,5,2,1,1,3
54260556,4,3,4,5,2,5,4,1,5,1,2,2,6,2,6,2,4,2,4,4,5,1,5,5,2,5,4
54260567,3,4,1,5,2,2,4,4,4,6,4,4,5,2,4,4,6,5,1,6,4,2,5,3,1,1,4
54260611,5,3,3,3,3,5,5,5,3,6,5,3,5,5,3,5,5,4,2,6,5,2,4,3,3,6,6
54260612,5,3,3,3,3,5,5,5,3,6,5,3,5,5,3,5,5,4,2,6,5,2,4,3,3,6,6
54260695,4,1,3,5,4,2,4,4,5,1,4,1,5,2,5,3,4,2,4,4,2,2,4,4,1,1,1
54260731,3,2,3,5,4,4,4,4,3,2,4,1,6,6,6,3,2,2,4,4,3,1,5,5,1,4,4
54260732,3,2,3,5,4,4,4,4,3,2,4,1,6,6,6,3,2,2,4,4,3,1,5,5,1,4,4
54260750,4,3,3,5,3,3,5,2,4,3,5,4,5,4,3,4,5,3,1,1,4,1,1,1,1,3,3
54260756,5,1,4,3,6,4,4,1,5,1,5,1,3,4,1,5,6,2,5,5,5,1,5,5,1,6,6
54260792,6,6,6,4,6,3,4,6,4,4,4,3,4,4,4,2,4,6,6,6,4,6,6,6,6,6,6
54260870,6,1,3,5,5,2,4,2,5,3,4,1,4,2,5,3,2,1,5,5,1,2,5,5,2,4,4
54260889,3,1,3,2,2,2,4,1,3,1,4,1,5,2,3,4,4,3,2,2,4,3,5,4,3,1,1
54260897,3,1,3,5,2,1,5,1,3,6,5,4,5,5,4,4,6,1,5,6,4,1,5,3,1,6,6
54260925,2,4,2,5,4,5,5,2,4,5,4,3,4,2,1,4,3,6,2,2,2,3,5,2,3,1,4
54260956,5,6,4,5,6,4,4,1,5,1,5,3,6,2,3,2,3,2,4,5,2,2,4,-1,1,3,3
54261011,2,4,4,5,2,1,5,2,4,3,4,2,5,4,4,4,3,4,1,1,4,4,4,2,2,6,4
54261040,4,3,5,5,5,1,4,4,2,3,2,1,4,3,5,3,4,5,1,1,3,5,5,4,1,3,3
54261041,5,3,2,5,4,2,4,4,2,3,4,2,4,2,3,3,4,4,1,2,3,5,5,2,1,1,3
54261110,6,6,3,6,4,4,4,3,4,6,4,6,6,6,6,4,4,2,4,3,4,6,4,4,6,4,3
54261111,3,6,1,5,4,5,5,2,4,6,4,3,5,4,3,3,2,4,3,2,3,3,5,2,6,6,6
54261138,5,2,2,5,2,2,4,2,3,1,5,1,5,4,5,5,5,2,4,2,5,3,5,3,1,4,3
54261190,4,3,3,4,4,5,5,4,4,4,5,2,5,5,4,5,2,2,4,1,4,1,3,2,1,1,1
54261209,6,6,2,5,5,3,4,1,5,3,3,1,3,2,5,2,3,2,3,4,1,3,2,5,2,2,5
54261292,4,2,3,4,3,4,5,5,3,2,5,1,3,2,4,4,2,2,4,3,2,2,4,3,1,3,4
54261326,2,6,6,5,5,1,4,2,5,1,2,1,3,2,3,2,2,2,4,3,6,1,5,4,1,4,3
54261327,2,6,6,5,5,1,4,1,5,1,2,1,3,2,3,2,2,2,4,3,6,1,5,4,1,4,3
54261364,3,3,5,5,1,1,1,1,5,2,4,1,5,3,5,1,1,3,5,2,4,1,5,3,1,4,3
54261408,4,4,3,3,4,2,4,3,4,3,5,1,5,2,4,3,2,6,6,6,2,2,5,1,1,6,6
54261409,2,2,3,5,3,5,2,5,2,6,5,1,5,2,5,5,3,1,5,4,2,3,4,5,1,4,2
54261413,3,2,3,4,3,3,2,2,3,2,4,3,4,2,4,2,2,4,4,4,3,3,3,4,3,4,5
54261430,2,2,1,5,3,2,5,4,4,4,4,1,5,3,4,4,6,6,6,6,4,4,5,2,1,1,1
54261438,5,2,4,6,6,4,4,2,5,1,3,1,6,6,6,2,3,2,5,5,5,2,5,5,2,5,3
54261458,6,6,6,6,6,2,4,2,2,6,3,1,5,4,3,3,3,2,6,6,6,6,6,6,6,6,6
54261491,3,2,3,5,3,2,4,1,4,3,2,2,4,3,4,3,2,2,4,3,3,4,4,4,1,4,4
54261512,3,3,3,4,4,5,3,3,3,2,3,3,3,2,3,3,3,3,4,3,3,4,3,4,1,3,3
54261518,6,6,6,4,4,4,4,3,6,6,4,6,4,3,3,6,6,3,2,6,2,3,4,2,6,6,6
54261519,6,6,6,4,4,4,4,3,6,6,4,6,4,3,3,6,6,3,4,6,2,3,4,2,6,6,6
54261566,4,3,2,4,1,5,4,4,4,6,4,2,5,4,4,5,4,4,2,2,4,4,2,2,1,1,2
54261567,3,3,1,4,1,4,5,2,4,6,4,2,5,4,5,4,4,4,2,2,3,3,2,2,1,2,1
54261626,5,2,5,5,4,3,4,2,5,6,2,1,3,1,5,4,2,5,3,3,4,4,3,5,3,5,3
54261627,4,6,4,5,4,1,4,2,4,6,2,2,4,2,4,3,3,1,5,4,4,1,5,4,2,2,4
54420061,6,6,6,4,2,4,4,3,4,-1,5,3,4,1,4,4,3,3,4,2,3,4,3,4,3,4,4
54420062,6,6,6,4,2,4,3,3,3,3,4,6,4,2,4,4,2,3,4,1,4,4,3,4,3,4,4
54420085,5,2,5,5,5,1,2,3,4,3,3,1,2,2,4,3,4,2,4,4,2,4,4,2,5,2,4
54420119,3,2,5,3,5,4,5,2,5,2,2,1,3,2,3,1,2,2,5,5,5,2,6,5,1,5,4
54420120,6,6,4,5,5,1,2,1,5,6,5,1,4,2,5,2,1,1,5,5,1,2,4,5,1,5,4
54420163,3,3,3,5,5,1,3,1,5,1,4,3,5,2,5,3,3,1,5,3,5,3,5,2,1,4,4
54420363,4,2,4,5,1,2,4,3,3,3,4,1,2,2,3,2,2,2,1,4,3,2,4,4,2,3,3
54420437,5,3,4,3,4,5,5,2,2,3,3,2,5,2,4,4,2,2,1,4,3,3,4,4,1,3,2
54420441,5,6,6,3,6,2,4,3,4,6,6,1,4,3,4,4,4,2,3,6,3,3,4,3,2,6,6
54420563,3,3,3,5,5,5,3,3,3,3,5,5,5,5,5,5,5,5,3,1,1,2,4,3,3,1,5
54420577,4,2,3,5,5,3,4,4,4,3,4,1,4,2,3,4,5,4,4,4,6,4,4,4,1,4,1
54420578,5,3,5,5,5,2,5,2,2,3,5,1,3,4,4,4,4,4,2,2,2,2,-1,4,1,4,4
54420585,5,3,3,4,4,4,4,2,4,2,2,4,4,2,4,4,4,2,4,4,4,4,3,2,2,2,3
54420606,5,3,4,6,4,2,4,2,4,1,4,4,4,2,4,2,1,1,5,5,4,2,4,4,2,3,3
54420643,4,4,2,5,4,2,4,1,5,3,4,1,4,2,5,4,2,1,4,5,4,4,5,4,1,2,2
54420653,5,2,3,5,4,4,4,1,5,1,4,1,4,2,5,5,3,4,4,4,2,5,4,5,5,3,5
54420654,5,1,4,5,5,2,4,1,4,1,3,1,5,3,5,1,3,3,4,1,1,2,5,3,1,1,1
54420688,4,4,6,4,4,4,2,1,5,2,2,1,4,1,5,2,2,4,4,4,6,2,5,2,6,5,5
54420699,5,3,5,5,3,5,3,3,5,2,5,2,2,2,4,4,2,2,5,4,3,5,5,5,2,2,3
54420839,4,4,3,3,3,4,2,2,5,2,2,2,4,3,4,4,4,3,4,3,2,5,5,3,3,2,3
54420840,5,3,1,1,1,1,3,1,5,3,4,2,4,3,3,5,3,1,5,3,2,5,3,2,3,2,2
54420907,4,3,4,5,3,4,4,3,4,6,3,3,4,3,3,5,2,3,4,3,3,3,2,5,2,3,3
54420910,6,6,3,4,3,5,5,3,5,6,5,2,6,6,6,5,6,4,5,4,5,5,4,5,1,6,4
54420971,3,3,3,5,4,3,4,3,4,3,4,2,3,3,5,4,4,3,3,4,5,4,3,4,2,3,3
54420972,3,3,3,5,4,3,4,3,4,3,4,3,4,3,4,4,4,3,3,4,4,3,4,4,2,3,3
54421043,5,1,3,5,3,2,4,1,5,1,3,1,6,2,5,4,3,1,5,4,2,1,4,5,1,3,2
54421061,5,3,3,5,5,2,2,1,5,6,5,3,5,3,4,2,3,3,2,4,2,3,5,4,1,1,3
54421085,3,3,3,5,3,3,4,2,5,2,5,2,4,2,3,4,3,2,5,4,3,2,3,3,2,2,5
54421151,3,3,2,4,4,2,4,3,1,6,4,2,4,2,4,2,4,5,1,2,1,2,5,4,1,1,4
54421189,4,2,6,5,4,4,4,3,4,6,3,1,5,3,4,2,3,2,2,2,4,2,4,3,2,1,2
54421191,4,2,4,5,4,2,4,2,4,2,4,1,4,2,5,5,2,2,5,5,5,2,4,2,2,4,5
54421192,4,2,4,5,4,2,4,2,4,2,4,1,4,2,5,5,2,2,5,5,5,2,4,2,2,4,5
54421201,4,2,2,4,4,2,4,2,4,2,4,2,4,2,4,3,2,2,4,4,4,2,4,4,2,2,4
54421227,4,6,6,6,6,4,4,2,4,6,3,2,6,6,6,3,6,2,4,4,6,6,6,4,6,3,3
54421257,6,6,6,5,6,5,5,1,5,6,2,2,2,2,5,2,2,2,4,4,4,4,2,5,2,3,4
54421282,3,6,4,5,6,3,5,1,3,6,3,1,6,6,5,4,2,3,5,5,5,3,5,5,1,1,1
54421379,4,2,2,1,2,2,4,5,4,6,4,1,2,2,5,4,4,4,2,1,2,3,4,3,1,2,3
54421439,4,3,3,4,3,1,4,3,6,2,4,5,4,3,4,3,4,4,4,5,4,4,5,3,4,1,3
54421440,3,2,3,4,4,4,2,3,4,2,4,4,5,3,4,3,4,3,3,4,3,2,5,2,2,2,2
54429999,5,2,2,4,5,5,1,2,5,3,5,1,2,1,4,3,3,2,4,4,6,4,4,4,1,5,2
54440017,3,1,1,4,1,2,4,4,3,5,5,6,5,5,3,4,3,5,3,5,3,3,3,2,5,1,5
54440058,4,1,4,4,4,3,5,3,6,3,4,2,5,4,4,4,4,3,4,3,4,2,4,4,2,4,2
54440108,5,1,5,6,4,6,5,2,5,6,2,1,4,2,4,1,1,1,5,5,1,1,5,5,1,1,1
54440122,4,2,4,4,3,4,2,3,4,2,4,1,4,2,2,2,3,2,4,3,4,2,4,2,2,4,3
54440123,3,2,3,4,3,2,4,4,4,3,4,2,3,2,4,4,4,4,4,4,4,4,3,2,4,4,3
54440148,6,6,6,5,4,5,5,1,4,6,6,1,5,5,4,6,6,4,6,6,5,5,6,4,1,3,4
54440149,6,6,6,5,3,5,5,1,5,6,3,1,4,4,4,2,3,2,4,2,5,2,4,3,1,4,4
54440188,5,6,3,3,6,5,5,3,1,6,5,3,5,4,3,5,5,2,4,6,6,1,5,1,1,1,1
54440235,5,1,1,5,6,4,5,5,3,6,2,4,5,4,4,4,4,2,3,4,4,2,5,4,1,4,5
54440238,4,3,2,5,4,5,5,4,3,5,5,1,5,4,5,5,5,5,1,1,1,2,1,1,1,1,5
54440239,3,4,4,5,3,4,4,4,3,4,5,3,5,4,5,5,4,5,1,1,5,4,1,4,1,1,4
54440295,4,3,3,4,3,5,5,3,3,3,4,2,5,5,4,4,4,3,4,4,4,3,4,4,3,4,2
54440340,6,6,6,4,3,2,5,3,4,6,4,2,5,5,5,5,3,3,2,1,2,2,4,4,1,2,3
54440341,6,6,6,4,3,3,4,3,4,6,4,2,5,4,4,5,6,3,2,1,1,4,4,4,1,2,4
54440366,6,1,3,4,4,3,3,4,4,2,4,3,5,2,4,4,2,4,3,4,6,2,5,4,2,6,3
54440426,4,3,3,5,1,5,4,1,4,1,1,3,4,1,5,5,5,1,5,5,3,5,5,2,3,2,1
54440438,5,1,1,4,1,5,5,4,4,6,4,1,1,1,5,4,1,4,5,4,1,2,5,5,1,1,4
54440439,4,1,1,5,1,5,4,2,4,3,5,1,1,1,1,3,1,4,4,5,1,2,5,5,1,1,2
54440474,5,4,3,6,4,4,4,5,2,4,5,1,5,4,3,4,5,3,6,6,4,2,5,4,1,4,4
54440475,5,4,3,6,4,4,4,5,2,4,5,1,5,4,3,4,5,3,6,6,4,2,5,4,1,4,4
54440508,4,3,4,5,3,4,5,2,4,3,4,1,5,4,2,2,4,3,3,3,4,2,5,3,1,1,2
54440509,4,3,4,5,3,4,5,2,4,3,4,1,5,4,2,2,4,3,3,3,4,2,5,3,1,1,2
54440528,5,2,3,3,6,3,5,1,1,6,6,2,5,5,3,5,5,3,2,6,6,3,6,6,6,6,6
54440529,5,2,3,3,6,3,5,1,1,6,6,2,5,5,3,5,5,3,2,6,6,3,6,6,6,6,6
54440541,6,6,6,4,4,3,3,3,6,6,5,2,4,2,4,3,4,3,3,3,2,4,5,4,2,4,4
54440560,3,6,6,4,4,4,4,3,4,6,4,2,4,3,3,4,2,6,4,6,2,2,4,3,1,6,6
54440574,5,1,5,4,5,1,5,1,4,1,1,1,4,2,4,1,2,1,5,5,1,4,5,5,1,5,2
54440575,5,2,4,4,4,2,2,2,4,1,1,2,4,2,1,1,3,1,5,4,1,2,5,5,1,4,2
54440582,6,6,5,4,4,4,4,3,5,4,4,2,5,5,5,5,4,3,5,6,3,3,4,3,3,6,1
54440583,6,6,5,4,4,4,4,3,5,4,4,2,5,5,5,5,4,3,5,6,3,3,4,3,3,6,1
54440592,5,2,3,4,3,2,5,2,4,3,5,4,4,3,3,3,2,2,3,1,4,2,4,3,1,3,4
54440704,4,3,6,6,6,4,4,2,3,6,5,1,5,3,4,3,3,3,2,5,6,6,5,3,1,6,6
54440796,3,2,3,5,4,5,4,3,4,2,4,1,4,2,4,4,4,3,3,3,4,2,4,2,2,2,3
54440872,6,3,6,2,3,4,4,1,6,6,6,1,3,2,4,3,6,6,6,6,4,3,6,4,2,6,6
54440873,6,3,6,2,3,4,4,1,6,6,6,1,3,2,4,3,6,6,6,6,4,3,6,4,2,6,6
54440891,2,4,1,5,3,5,5,5,5,3,4,2,5,3,5,5,5,2,4,1,2,4,5,3,1,6,3
54440922,2,4,3,5,2,2,5,2,3,6,5,1,5,2,4,5,4,3,3,1,4,4,4,2,2,1,2
54440949,4,3,2,2,1,3,5,3,1,4,5,1,5,4,3,5,5,3,1,3,4,2,4,3,3,3,2
54440982,4,2,2,3,4,3,4,1,4,-1,2,-1,4,2,4,1,4,1,5,4,2,1,5,4,1,4,4
54440983,4,2,3,4,6,5,5,5,1,6,5,3,5,5,1,1,3,4,1,4,4,1,4,4,1,4,4
54440987,4,3,3,6,4,3,3,2,5,4,3,1,1,1,4,3,3,3,4,5,4,3,5,5,1,4,4
54441060,3,3,3,3,3,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
54441126,3,4,1,5,4,4,4,1,4,1,4,3,4,2,5,3,4,3,5,4,3,4,5,5,1,4,3
54441127,2,3,3,3,3,4,3,2,4,2,2,1,2,1,2,3,4,5,2,2,1,5,5,2,2,1,1
54441132,5,1,1,4,6,5,5,3,5,6,5,1,5,5,3,3,6,4,2,6,4,2,5,3,1,1,3
54540006,1,5,1,4,5,4,4,3,2,6,1,4,1,4,5,4,2,1,4,4,5,4,5,5,4,4,1
54540010,6,6,3,3,3,4,4,3,3,6,4,2,4,4,4,3,4,5,2,2,3,3,4,2,2,2,2
54540021,6,6,5,4,5,5,5,3,4,5,5,1,5,3,3,5,5,3,5,2,3,1,5,5,1,3,1
54540022,6,6,5,4,5,5,5,3,4,5,5,1,5,3,3,5,5,3,5,2,3,1,5,5,1,3,1
54540027,3,3,4,4,4,1,4,2,5,1,1,1,5,2,4,2,2,1,5,4,2,1,5,5,1,4,4
54540059,4,3,3,4,3,3,3,2,4,3,4,3,4,3,4,4,3,3,3,3,3,3,4,4,3,3,3
54540098,2,5,4,5,3,5,5,1,3,6,4,5,5,4,5,5,6,4,4,2,2,1,5,2,6,6,3
54540107,6,6,6,5,4,4,4,3,5,4,3,1,4,4,4,3,4,2,5,4,2,5,2,5,1,4,4
54540135,4,3,2,5,1,5,5,1,4,6,4,4,5,4,4,4,6,6,1,1,2,4,4,2,2,1,2
54540136,2,4,2,5,2,5,4,3,3,6,3,4,4,2,4,4,3,4,3,4,4,3,2,4,2,1,2
54540145,4,2,4,6,4,3,4,2,5,6,1,1,6,1,6,2,6,2,2,4,3,1,4,4,1,3,4
54540163,3,3,5,4,4,4,4,3,4,2,4,2,4,3,4,2,4,4,3,2,2,4,4,3,2,2,4
54540164,3,3,5,4,4,4,4,4,3,4,2,4,3,4,2,2,4,4,3,2,2,5,3,4,2,2,2
54540180,4,1,2,3,1,3,5,3,1,6,4,4,5,5,3,1,6,1,4,4,4,1,5,4,2,1,3
54540184,6,6,6,4,6,6,4,6,4,6,6,3,4,3,4,6,4,3,4,3,3,3,6,6,6,6,6
54540243,4,2,4,4,2,3,5,4,3,3,4,1,4,2,5,1,3,3,2,1,4,3,4,3,1,2,3
54540269,6,3,4,4,4,3,4,2,4,4,5,1,4,2,4,3,3,2,5,2,1,4,4,4,2,2,3
54540270,6,6,6,4,4,4,4,2,5,6,2,1,4,1,5,4,4,4,4,4,4,4,4,4,2,2,2
54540399,2,5,4,5,3,5,5,3,2,6,5,6,5,5,5,5,5,5,1,1,4,2,1,5,1,3,4
54540400,3,3,1,5,2,5,5,4,2,6,4,2,4,2,5,4,3,3,2,1,1,2,3,2,1,4,3
54540426,3,2,3,4,2,3,4,3,4,6,4,3,5,4,3,4,3,3,4,2,4,2,4,3,2,2,4
54540451,4,1,3,4,3,4,4,2,4,3,3,4,4,3,4,4,3,2,4,3,4,2,4,3,2,2,2
54540452,4,2,2,4,2,2,4,2,4,2,2,2,4,2,4,4,2,2,4,2,4,2,4,4,2,2,2
54540466,2,3,2,4,2,4,4,2,4,6,4,2,5,3,4,4,4,2,4,6,2,2,5,2,1,3,2
54540581,2,2,2,5,3,5,4,1,5,1,2,1,4,2,4,4,2,1,5,4,5,2,5,4,1,3,4
54540632,1,4,2,4,4,3,4,1,3,4,2,2,4,3,4,4,4,1,4,4,2,2,5,5,1,2,3
54540662,2,2,2,4,5,2,3,2,2,2,2,1,4,2,5,2,4,4,4,5,2,4,5,2,1,4,5
54540663,4,4,1,1,5,5,4,1,1,6,5,1,5,3,1,2,4,1,5,5,4,1,5,5,2,3,5
54540683,4,3,3,5,1,6,4,3,1,6,3,3,5,3,3,4,3,4,3,2,2,3,5,5,3,6,4
54540713,4,4,5,5,5,2,4,1,5,2,2,1,4,2,5,3,2,4,4,3,4,1,5,5,2,4,4
54540714,5,2,6,4,4,4,4,2,4,2,3,3,3,2,4,4,3,2,3,2,3,4,4,3,2,1,3
54540811,3,2,3,4,4,4,2,2,2,3,2,4,3,3,3,4,1,3,2,1,3,2,4,5,5,4,3
54540812,4,3,4,3,4,4,4,2,1,2,1,4,4,3,2,4,2,1,3,2,2,3,4,4,2,3,4
54540853,2,4,2,5,4,5,5,2,4,5,5,3,5,4,5,5,5,4,4,3,4,4,5,4,2,2,5
54540858,4,4,4,4,4,5,4,3,6,6,4,4,5,5,4,4,2,2,4,6,4,2,4,2,1,1,3
54540888,6,6,3,4,4,4,4,2,4,6,4,3,4,4,4,4,3,3,2,2,6,2,4,2,2,2,4
54540917,3,2,5,6,5,2,2,2,6,2,4,1,5,2,5,3,4,2,1,6,1,3,5,4,1,2,1
54540918,4,1,4,5,5,1,4,2,3,1,2,1,3,3,4,3,3,2,3,2,3,2,4,4,2,4,3
54540951,4,2,3,2,5,5,4,1,4,6,3,3,4,4,3,4,4,3,4,4,4,4,3,3,3,6,1
54540955,4,2,3,5,4,2,4,1,5,3,3,1,5,1,5,3,3,2,2,3,1,5,5,2,1,1,3
54540965,6,6,4,5,4,1,3,1,4,6,4,3,5,3,4,4,4,4,5,1,3,3,5,4,4,1,4
54540966,6,6,4,5,4,1,3,1,4,6,4,3,5,3,4,4,4,4,5,1,3,3,5,4,4,1,4
54540989,3,4,2,5,4,5,4,5,3,4,2,5,5,5,3,3,3,1,5,5,4,2,5,4,4,3,2
54541011,4,6,4,6,6,5,5,6,4,6,4,1,6,6,6,2,2,2,4,4,4,4,4,4,6,4,6
54541019,5,1,5,5,6,5,6,3,1,6,5,3,4,5,5,5,5,5,1,5,6,1,5,5,1,6,6
54541020,5,3,6,6,6,2,4,2,5,5,5,3,5,5,5,5,5,5,1,1,6,3,5,6,3,1,1
54541039,4,2,2,5,4,2,2,2,4,2,1,3,5,3,4,4,4,3,4,3,2,2,5,4,2,4,3
54541041,4,3,3,3,2,5,5,1,3,4,5,1,5,4,3,4,4,3,2,4,2,1,4,3,2,3,4
54541081,6,6,5,6,4,3,3,3,5,6,3,1,3,6,6,3,1,1,5,4,6,2,6,5,1,3,1
54544037,5,6,4,5,4,2,4,3,4,6,5,3,5,2,4,4,2,2,5,5,4,2,5,5,2,1,2
56080019,3,3,4,2,4,3,4,2,4,2,4,3,4,2,3,2,3,2,4,4,3,2,4,4,2,4,3
56080029,4,3,4,4,5,3,2,5,3,2,5,1,3,2,4,3,3,3,4,4,3,3,4,4,1,3,4
56080061,5,6,3,5,6,6,3,3,5,6,3,1,1,1,5,4,6,2,5,5,4,4,4,4,1,5,4
56080065,5,2,3,4,4,2,5,1,4,2,5,1,5,4,5,4,4,2,5,4,4,1,5,5,2,2,1
56080075,4,3,6,5,4,3,5,2,5,4,4,4,5,4,4,2,3,2,5,5,5,1,5,4,1,4,4
56080089,5,3,2,5,2,4,4,2,3,4,4,1,4,3,4,4,3,2,2,1,4,3,4,2,3,3,3
56080090,5,4,2,5,2,4,5,3,4,4,4,2,4,4,3,4,3,2,2,2,4,1,5,2,2,3,3
56080105,4,4,4,4,3,4,-1,6,4,6,4,6,6,2,6,2,4,6,4,4,4,6,4,4,6,2,3
56080129,4,3,4,5,5,2,3,2,4,4,3,1,1,1,5,4,1,1,4,4,2,3,5,5,1,4,4
56080130,4,2,5,4,4,3,4,2,5,4,3,1,4,2,4,4,4,2,4,4,3,3,4,4,2,4,4
56080176,5,2,2,3,4,3,4,3,3,3,5,1,5,3,2,3,2,3,2,1,4,1,5,3,2,3,2
56080245,4,1,4,4,2,4,4,2,4,2,4,2,4,4,4,4,3,3,3,3,2,2,2,4,2,2,2
56080246,5,1,5,5,5,5,5,3,3,4,4,3,4,4,4,4,4,2,3,3,3,3,3,4,3,4,4
56080315,4,1,3,5,4,4,5,2,5,1,4,1,4,2,5,2,3,1,3,3,4,5,4,4,1,1,4
56080316,3,4,2,5,4,4,3,2,4,1,2,1,4,2,4,3,2,2,6,6,4,1,4,3,3,2,1
56080325,5,6,3,4,3,6,5,2,4,6,5,3,5,4,2,5,4,4,3,3,5,4,5,3,5,5,5
56080562,4,3,3,3,1,5,3,3,2,3,3,2,4,3,4,3,3,2,4,3,4,2,4,3,2,4,3
56080623,2,4,2,5,3,3,5,4,4,6,4,1,5,3,4,4,5,4,2,6,2,3,4,3,1,2,3
56080781,2,4,2,4,3,5,5,3,3,6,4,6,5,4,4,5,3,3,2,6,4,3,1,3,3,1,4
56080782,2,4,2,4,3,5,5,3,3,6,4,6,5,4,4,5,3,3,2,6,4,3,1,3,3,1,4
56080828,2,3,3,1,2,6,4,4,5,6,5,1,5,2,5,4,6,3,3,2,1,3,4,2,3,2,2
56080897,4,2,4,5,2,5,5,4,4,3,5,2,5,4,5,5,5,5,2,1,2,2,5,4,2,1,5
56080898,5,3,4,4,1,5,5,2,4,5,5,1,5,4,5,5,4,5,1,2,2,4,5,3,2,1,5
70130057,4,2,4,4,5,4,5,5,5,2,2,6,5,4,6,3,2,1,5,-1,-1,-1,-1,-1,-1,-1,-1
70130105,3,3,4,5,5,3,3,2,4,5,3,2,3,3,4,2,4,3,3,3,2,3,4,3,2,3,3
70130106,6,6,3,6,3,4,4,3,4,2,3,6,6,6,6,3,6,3,4,4,2,3,4,5,6,2,4
70130149,4,2,4,5,4,3,4,3,4,4,4,2,3,2,4,3,3,4,4,4,2,3,5,5,2,2,3
70130259,4,3,2,6,5,3,3,2,5,6,3,1,6,6,6,4,3,3,4,3,2,4,6,5,1,5,4
70130275,6,2,3,4,3,4,4,2,4,6,2,1,6,6,6,3,6,2,4,4,2,2,4,4,4,2,3
70130293,3,3,3,4,3,2,4,2,4,4,4,1,4,4,4,4,4,2,4,6,3,2,4,3,1,4,4
70130294,2,4,1,5,3,2,2,1,3,3,3,2,4,2,3,4,4,4,4,3,2,3,4,4,3,2,2
70130349,4,2,3,4,5,2,2,2,5,1,1,1,5,5,5,1,5,2,5,5,2,1,5,5,1,3,4
70130388,5,1,3,5,4,2,3,2,4,6,4,1,4,2,4,5,1,1,5,5,5,1,5,5,2,1,1
70130402,4,3,4,4,5,3,4,5,4,6,4,3,4,3,4,3,3,4,3,2,3,3,6,4,2,2,2
70130414,4,3,3,5,4,4,4,4,4,2,4,5,5,2,5,5,3,4,4,2,3,4,-1,4,2,2,2
70130419,6,6,-1,4,5,-1,-1,-1,-1,6,4,-1,6,6,6,4,-1,2,4,4,4,1,4,4,6,3,2
70130507,6,6,4,5,4,3,4,3,4,6,3,1,5,3,4,4,6,3,4,3,4,3,4,6,6,6,4
70130508,6,6,4,4,5,3,4,3,4,4,4,1,4,3,4,4,4,3,4,3,4,5,4,6,6,6,3
70130662,3,3,6,3,6,4,4,2,2,6,4,3,5,4,2,5,6,2,3,6,3,2,6,3,2,6,2
70130666,4,2,3,3,4,2,4,2,5,3,4,4,4,4,4,5,3,2,4,4,4,4,4,4,4,3,5
70130723,4,4,4,4,3,5,4,3,4,3,3,2,4,4,4,4,4,4,3,4,3,4,4,3,3,2,4
70130765,4,3,5,5,1,4,4,1,4,3,2,1,1,1,5,2,4,4,5,5,3,1,4,5,2,4,3
70130766,5,2,5,6,2,4,5,2,4,1,2,1,6,1,5,4,1,2,5,5,3,1,5,5,1,5,3
70130777,4,1,4,4,4,3,3,2,3,2,4,1,4,2,5,4,3,2,2,4,2,3,4,4,2,4,2
70130778,5,1,3,4,3,2,4,2,4,1,4,1,5,4,4,4,4,2,4,3,4,1,5,4,1,2,3
70130787,5,1,3,4,4,1,4,1,5,1,2,1,5,3,4,2,3,1,5,2,4,1,4,4,1,3,4
70130792,6,6,6,4,6,3,5,5,3,3,5,1,5,3,3,3,5,3,2,3,5,5,4,3,1,1,3
70130805,5,5,5,5,5,5,5,3,4,1,1,1,5,2,5,1,3,5,5,5,5,3,4,5,6,5,5
70130807,4,3,3,4,3,3,4,2,4,3,4,3,4,2,3,2,2,4,2,2,4,2,4,2,2,2,3
70130808,2,4,2,6,6,5,5,2,5,6,4,2,5,3,4,4,3,4,3,6,4,4,4,4,3,3,3
70130813,5,4,4,5,4,4,5,3,4,4,3,1,5,4,3,4,4,4,3,3,3,4,3,3,3,5,3
70130835,5,1,3,4,3,3,5,3,3,3,2,3,5,4,4,3,2,2,5,4,5,2,5,5,3,4,2
70130867,4,3,3,6,3,6,4,4,4,6,4,6,4,3,4,4,4,2,4,5,4,2,4,4,3,2,4
70130868,4,3,3,6,6,5,4,3,4,6,4,2,6,6,6,4,4,3,5,4,5,3,4,4,4,3,2
