GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
2,0,1,67,1,1,1,2,1,2,1,2,0,1,2,1,1,1,140,78,120,62,84,30,1,90,60,2
2,0,1,67,1,1,1,2,1,2,1,2,0,1,2,1,1,1,110,58,120,65,68,30,0,117,48,2
2,0,1,67,1,1,1,2,1,2,1,2,0,1,2,1,1,1,140,58,120,69,74,20,1,72,48,2
2,0,1,67,1,1,1,2,1,2,1,2,0,1,2,1,1,1,120,58,60,69,74,10,0,117,78,2
2,0,1,67,1,1,1,2,1,2,1,2,0,1,2,1,1,1,120,65,120,69,74,30,0,72,78,2
2,0,1,67,1,1,1,2,1,2,1,2,0,1,2,1,1,1,110,65,60,69,74,20,1,117,60,2
2,0,1,67,1,1,1,2,1,2,1,2,0,1,2,1,1,1,110,78,60,65,88,10,1,90,48,1
2,0,1,67,1,1,1,2,1,2,1,2,0,1,2,1,1,1,110,65,120,62,78,20,0,90,78,2
2,0,1,67,1,1,1,2,1,2,1,2,0,1,2,1,1,1,120,78,30,69,99,20,1,90,78,2
2,0,1,68,1,1,1,2,1,2,1,2,0,1,17,1,1,1,147,50,120,70,58,30,1,60,35,2
2,0,1,68,1,1,1,2,1,2,1,2,0,1,17,1,1,1,116,38,120,73,44,30,0,78,28,3
2,0,1,68,1,1,1,2,1,2,1,2,0,1,17,1,1,1,147,38,120,77,48,20,1,48,28,3
2,0,1,68,1,1,1,2,1,2,1,2,0,1,17,1,1,1,126,38,60,77,48,10,0,78,45,2
2,0,1,68,1,1,1,2,1,2,1,2,0,1,17,1,1,1,126,42,120,77,48,30,0,48,45,2
2,0,1,68,1,1,1,2,1,2,1,2,0,1,17,1,1,1,116,42,60,77,48,20,1,78,35,3
2,0,1,68,1,1,1,2,1,2,1,2,0,1,17,1,1,1,116,50,60,73,60,10,1,60,28,3
2,0,1,68,1,1,1,2,1,2,1,2,0,1,17,1,1,1,116,42,120,70,53,20,0,60,45,3
2,0,1,68,1,1,1,2,1,2,1,2,0,1,17,1,1,1,126,50,30,77,71,20,1,60,45,3
2,0,1,69,1,1,1,2,1,2,1,3,0,18,2,1,1,1,202,110,120,113,112,30,1,150,240,2
2,0,1,69,1,1,1,2,1,2,1,3,0,18,2,1,1,1,202,83,120,120,94,20,1,120,192,2
2,0,1,69,1,1,1,2,1,2,1,3,0,18,2,1,1,1,155,83,120,116,92,30,0,195,192,2
2,0,1,69,1,1,1,2,1,2,1,3,0,18,2,1,1,1,171,83,60,120,94,10,0,195,312,2
2,0,1,69,1,1,1,2,1,2,1,3,0,18,2,1,1,1,171,92,120,120,99,30,0,120,312,2
2,0,1,69,1,1,1,2,1,2,1,3,0,18,2,1,1,1,155,110,60,116,118,10,1,150,192,2
2,0,1,69,1,1,1,2,1,2,1,3,0,18,2,1,1,1,155,92,60,120,99,20,1,195,240,2
2,0,1,69,1,1,1,2,1,2,1,3,0,18,2,1,1,1,155,92,120,113,105,20,0,150,312,2
2,0,1,69,1,1,1,2,1,2,1,3,0,18,2,1,1,1,171,110,30,120,133,20,1,150,312,2
2,0,1,70,1,1,1,2,1,3,0,2,0,1,2,1,1,1,116,72,120,44,78,30,1,60,50,2
2,0,1,70,1,1,1,2,1,3,0,2,0,1,2,1,1,1,95,54,120,47,65,30,0,78,40,1
2,0,1,70,1,1,1,2,1,3,0,2,0,1,2,1,1,1,116,54,120,51,68,20,1,48,40,3
2,0,1,70,1,1,1,2,1,3,0,2,0,1,2,1,1,1,102,54,60,51,68,10,0,78,65,2
2,0,1,70,1,1,1,2,1,3,0,2,0,1,2,1,1,1,102,60,120,51,71,30,0,48,65,2
2,0,1,70,1,1,1,2,1,3,0,2,0,1,2,1,1,1,95,60,60,51,71,20,1,78,50,2
2,0,1,70,1,1,1,2,1,3,0,2,0,1,2,1,1,1,95,72,60,47,84,10,1,60,40,2
2,0,1,70,1,1,1,2,1,3,0,2,0,1,2,1,1,1,95,60,120,44,74,20,0,60,65,2
2,0,1,70,1,1,1,2,1,3,0,2,0,1,2,1,1,1,102,72,30,51,94,20,1,60,65,3
2,0,1,71,1,1,1,2,1,3,0,3,0,17,2,1,1,1,177,101,120,64,112,20,0,143,95,2
2,0,1,71,1,1,1,2,1,3,0,3,0,17,2,1,1,1,162,101,30,58,109,10,0,143,123,2
2,0,1,71,1,1,1,2,1,3,0,3,0,17,2,1,1,1,208,101,60,72,137,30,0,143,76,2
2,0,1,71,1,1,1,2,1,3,0,3,0,17,2,1,1,1,162,84,30,64,118,20,0,88,76,2
2,0,1,71,1,1,1,2,1,3,0,3,0,17,2,1,1,1,208,76,60,64,88,20,0,110,123,2
2,0,1,71,1,1,1,2,1,3,0,3,0,17,2,1,1,1,177,76,120,58,109,10,0,110,76,2
2,0,1,71,1,1,1,2,1,3,0,3,0,17,2,1,1,1,162,101,120,72,137,10,0,88,95,2
2,0,1,71,1,1,1,2,1,3,0,3,0,17,2,1,1,1,162,76,30,72,92,30,0,110,95,2
2,0,1,71,1,1,1,2,1,3,0,3,0,17,2,1,1,1,208,84,60,58,99,10,0,88,95,1
2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,127,85,120,78,92,20,0,130,144,2
2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,118,85,30,75,88,10,0,130,187,2
2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,145,85,60,82,105,30,0,130,115,2
2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,118,71,30,78,92,20,0,80,115,2
2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,145,64,60,78,74,20,0,100,187,2
2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,127,64,120,75,84,10,0,100,115,2
2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,118,85,120,82,105,10,0,80,144,2
2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,118,64,30,82,76,30,0,100,144,2
2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,145,71,60,75,84,10,0,80,144,2
2,0,1,75,1,1,2,2,3,2,1,2,0,10,25,1,1,1,98,48,120,87,48,20,0,156,50,2
2,0,1,75,1,1,2,2,3,2,1,2,0,10,25,1,1,1,115,48,60,89,51,30,0,156,40,2
2,0,1,75,1,1,2,2,3,2,1,2,0,10,25,1,1,1,90,48,30,85,47,10,0,156,65,2
2,0,1,75,1,1,2,2,3,2,1,2,0,10,25,1,1,1,90,40,30,87,46,20,0,96,40,2
2,0,1,75,1,1,2,2,3,2,1,2,0,10,25,1,1,1,115,36,60,87,40,20,0,120,65,2
2,0,1,75,1,1,2,2,3,2,1,2,0,10,25,1,1,1,98,36,120,85,42,10,0,120,40,2
2,0,1,75,1,1,2,2,3,2,1,2,0,10,25,1,1,1,90,48,120,89,51,10,0,96,50,2
2,0,1,75,1,1,2,2,3,2,1,2,0,10,25,1,1,1,115,40,60,85,42,10,0,96,50,2
2,0,1,75,1,1,2,2,3,2,1,2,0,10,25,1,1,1,90,36,30,89,40,30,0,120,50,1
2,0,1,77,1,1,3,2,0,4,0,2,0,1,2,1,1,1,126,156,120,71,169,20,0,117,65,2
2,0,1,77,1,1,3,2,0,4,0,2,0,1,2,1,1,1,147,156,60,75,194,30,0,117,52,2
2,0,1,77,1,1,3,2,0,4,0,2,0,1,2,1,1,1,115,156,30,68,162,10,0,117,84,2
2,0,1,77,1,1,3,2,0,4,0,2,0,1,2,1,1,1,115,130,30,71,176,20,0,72,52,1
2,0,1,77,1,1,3,2,0,4,0,2,0,1,2,1,1,1,147,117,60,71,136,20,0,90,84,2
2,0,1,77,1,1,3,2,0,4,0,2,0,1,2,1,1,1,115,156,120,75,194,10,0,72,65,2
2,0,1,77,1,1,3,2,0,4,0,2,0,1,2,1,1,1,126,117,120,68,162,10,0,90,52,2
2,0,1,77,1,1,3,2,0,4,0,2,0,1,2,1,1,1,147,130,60,68,153,10,0,72,65,2
2,0,1,77,1,1,3,2,0,4,0,2,0,1,2,1,1,1,115,117,30,75,142,30,0,90,65,2
2,0,1,79,1,1,3,2,1,3,1,3,0,23,25,1,1,1,122,145,120,78,153,30,1,80,80,2
2,0,1,79,1,1,3,2,1,3,1,3,0,23,25,1,1,1,122,109,120,82,130,20,1,64,64,2
2,0,1,79,1,1,3,2,1,3,1,3,0,23,25,1,1,1,95,109,120,80,119,30,0,104,64,2
2,0,1,79,1,1,3,2,1,3,1,3,0,23,25,1,1,1,104,109,60,82,130,10,0,104,104,2
2,0,1,79,1,1,3,2,1,3,1,3,0,23,25,1,1,1,104,121,120,82,136,30,0,64,104,2
2,0,1,79,1,1,3,2,1,3,1,3,0,23,25,1,1,1,95,145,60,80,155,10,1,80,64,2
2,0,1,79,1,1,3,2,1,3,1,3,0,23,25,1,1,1,95,121,60,82,136,20,1,104,80,2
2,0,1,79,1,1,3,2,1,3,1,3,0,23,25,1,1,1,104,145,30,82,167,20,1,80,104,3
2,0,1,79,1,1,3,2,1,3,1,3,0,23,25,1,1,1,95,121,120,78,136,20,0,80,104,2
2,0,1,82,1,1,5,1,1,3,1,3,0,17,2,1,1,1,169,100,120,56,108,20,0,195,140,2
2,0,1,82,1,1,5,1,1,3,1,3,0,17,2,1,1,1,154,100,30,50,100,10,0,195,182,2
2,0,1,82,1,1,5,1,1,3,1,3,0,17,2,1,1,1,200,100,60,64,133,30,0,195,112,2
2,0,1,82,1,1,5,1,1,3,1,3,0,17,2,1,1,1,154,83,30,56,133,20,0,120,112,2
2,0,1,82,1,1,5,1,1,3,1,3,0,17,2,1,1,1,200,75,60,56,100,20,0,150,182,2
2,0,1,82,1,1,5,1,1,3,1,3,0,17,2,1,1,1,169,75,120,50,133,10,0,150,112,2
2,0,1,82,1,1,5,1,1,3,1,3,0,17,2,1,1,1,154,100,120,64,133,10,0,120,140,2
2,0,1,82,1,1,5,1,1,3,1,3,0,17,2,1,1,1,154,75,30,64,108,30,0,150,140,2
2,0,1,82,1,1,5,1,1,3,1,3,0,17,2,1,1,1,200,83,60,50,108,10,0,120,140,2
2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,1,1,1,209,100,120,63,100,30,1,150,100,2
2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,1,1,1,161,75,120,69,100,30,0,195,80,2
2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,1,1,1,209,75,120,77,108,20,1,120,80,2
2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,1,1,1,177,75,60,77,108,10,0,195,130,2
2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,1,1,1,177,83,120,77,100,30,0,120,130,2
2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,1,1,1,161,83,60,77,100,20,1,195,100,2
2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,1,1,1,161,100,60,69,108,10,1,150,80,2
2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,1,1,1,161,83,120,63,108,20,0,150,130,2
2,0,1,84,1,1,5,2,1,2,1,3,0,22,1,1,1,1,177,100,30,77,133,20,1,150,130,2
2,0,1,85,1,1,5,2,1,3,1,3,0,1,17,1,1,1,111,83,30,48,100,10,0,60,28,3
2,0,1,85,1,1,5,2,1,3,1,3,0,1,17,1,1,1,111,83,120,44,133,10,1,78,45,3
2,0,1,85,1,1,5,2,1,3,1,3,0,1,17,1,1,1,90,75,60,41,133,30,1,48,45,3
2,0,1,85,1,1,5,2,1,3,1,3,0,1,17,1,1,1,111,75,30,41,133,20,0,78,35,3
2,0,1,85,1,1,5,2,1,3,1,3,0,1,17,1,1,1,97,83,30,41,108,30,1,78,28,3
2,0,1,85,1,1,5,2,1,3,1,3,0,1,17,1,1,1,97,75,30,44,100,10,1,48,35,3
2,0,1,85,1,1,5,2,1,3,1,3,0,1,17,1,1,1,97,100,60,41,100,20,0,48,28,3
2,0,1,85,1,1,5,2,1,3,1,3,0,1,17,1,1,1,111,100,30,44,108,30,0,48,45,3
2,0,1,85,1,1,5,2,1,3,1,3,0,1,17,1,1,1,97,83,60,44,133,30,0,60,35,3
2,0,1,86,1,1,5,2,1,3,1,3,0,25,1,1,1,1,249,100,120,76,100,30,1,250,205,2
2,0,1,86,1,1,5,2,1,3,1,3,0,25,1,1,1,1,195,75,120,84,100,30,0,325,164,2
2,0,1,86,1,1,5,2,1,3,1,3,0,25,1,1,1,1,249,75,120,94,108,20,1,200,164,2
2,0,1,86,1,1,5,2,1,3,1,3,0,25,1,1,1,1,213,75,60,94,108,10,0,325,266,2
2,0,1,86,1,1,5,2,1,3,1,3,0,25,1,1,1,1,213,83,120,94,100,30,0,200,266,2
2,0,1,86,1,1,5,2,1,3,1,3,0,25,1,1,1,1,195,83,60,94,100,20,1,325,205,2
2,0,1,86,1,1,5,2,1,3,1,3,0,25,1,1,1,1,195,100,60,84,108,10,1,250,164,2
2,0,1,86,1,1,5,2,1,3,1,3,0,25,1,1,1,1,195,83,120,76,108,20,0,250,266,2
2,0,1,86,1,1,5,2,1,3,1,3,0,25,1,1,1,1,213,100,30,94,133,20,1,250,266,2
2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,1,1,1,181,100,120,126,108,20,0,182,85,2
2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,1,1,1,164,100,30,123,100,10,0,182,110,2
2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,1,1,1,164,83,30,126,133,20,0,112,68,1
2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,1,1,1,214,100,60,130,133,30,0,182,68,2
2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,1,1,1,214,75,60,126,100,20,0,140,110,2
2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,1,1,1,181,75,120,123,133,10,0,140,68,3
2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,1,1,1,164,100,120,130,133,10,0,112,85,2
2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,1,1,1,164,75,30,130,108,30,0,140,85,1
2,0,1,87,1,1,5,2,1,2,1,2,0,20,2,1,1,1,214,83,60,123,108,10,0,112,85,2
2,0,1,102,1,1,8,1,1,3,0,3,0,1,17,1,1,1,103,179,120,33,179,30,1,60,40,2
2,0,1,102,1,1,8,1,1,3,0,3,0,1,17,1,1,1,82,134,120,36,179,30,0,78,32,2
2,0,1,102,1,1,8,1,1,3,0,3,0,1,17,1,1,1,103,134,120,40,194,20,1,48,32,2
2,0,1,102,1,1,8,1,1,3,0,3,0,1,17,1,1,1,89,134,60,40,194,10,0,78,52,1
2,0,1,102,1,1,8,1,1,3,0,3,0,1,17,1,1,1,89,149,120,40,179,30,0,48,52,2
2,0,1,102,1,1,8,1,1,3,0,3,0,1,17,1,1,1,82,149,60,40,179,20,1,78,40,2
2,0,1,102,1,1,8,1,1,3,0,3,0,1,17,1,1,1,82,179,60,36,194,10,1,60,32,2
2,0,1,102,1,1,8,1,1,3,0,3,0,1,17,1,1,1,82,149,120,33,194,20,0,60,52,2
2,0,1,102,1,1,8,1,1,3,0,3,0,1,17,1,1,1,89,179,30,40,238,20,1,60,52,1
2,0,1,104,1,1,8,2,1,3,1,3,0,17,1,1,1,1,97,266,120,44,289,20,0,78,40,2
2,0,1,104,1,1,8,2,1,3,1,3,0,17,1,1,1,1,90,266,30,41,266,10,0,78,52,2
2,0,1,104,1,1,8,2,1,3,1,3,0,17,1,1,1,1,111,266,60,48,355,30,0,78,32,2
2,0,1,104,1,1,8,2,1,3,1,3,0,17,1,1,1,1,90,222,30,44,355,20,0,48,32,2
2,0,1,104,1,1,8,2,1,3,1,3,0,17,1,1,1,1,111,200,60,44,266,20,0,60,52,2
2,0,1,104,1,1,8,2,1,3,1,3,0,17,1,1,1,1,97,200,120,41,355,10,0,60,32,2
2,0,1,104,1,1,8,2,1,3,1,3,0,17,1,1,1,1,90,266,120,48,355,10,0,48,40,2
2,0,1,104,1,1,8,2,1,3,1,3,0,17,1,1,1,1,90,200,30,48,289,30,0,60,40,2
2,0,1,104,1,1,8,2,1,3,1,3,0,17,1,1,1,1,111,222,60,41,289,10,0,48,40,2
2,0,1,106,2,0,1,1,0,3,0,2,0,8,10,1,1,1,215,62,120,135,64,30,1,150,65,2
2,0,1,106,2,0,1,1,0,3,0,2,0,8,10,1,1,1,164,47,120,138,52,30,0,195,52,2
2,0,1,106,2,0,1,1,0,3,0,2,0,8,10,1,1,1,215,47,120,142,53,20,1,120,52,2
2,0,1,106,2,0,1,1,0,3,0,2,0,8,10,1,1,1,181,47,60,142,53,10,0,195,84,2
2,0,1,106,2,0,1,1,0,3,0,2,0,8,10,1,1,1,181,52,120,142,56,30,0,120,84,2
2,0,1,106,2,0,1,1,0,3,0,2,0,8,10,1,1,1,164,52,60,142,56,20,1,195,65,2
2,0,1,106,2,0,1,1,0,3,0,2,0,8,10,1,1,1,164,62,60,138,66,10,1,150,52,2
2,0,1,106,2,0,1,1,0,3,0,2,0,8,10,1,1,1,164,52,120,135,57,20,0,150,84,2
2,0,1,106,2,0,1,1,0,3,0,2,0,8,10,1,1,1,181,62,30,142,72,20,1,150,84,2
2,0,1,107,2,0,1,1,1,2,0,1,0,1,2,1,1,1,162,40,30,87,45,10,0,120,48,2
2,0,1,107,2,0,1,1,1,2,0,1,0,1,2,1,1,1,162,40,120,83,52,10,1,156,78,2
2,0,1,107,2,0,1,1,1,2,0,1,0,1,2,1,1,1,162,36,30,80,49,20,0,156,60,2
2,0,1,107,2,0,1,1,1,2,0,1,0,1,2,1,1,1,126,36,60,80,49,30,1,96,78,2
2,0,1,107,2,0,1,1,1,2,0,1,0,1,2,1,1,1,138,40,30,80,46,30,1,156,48,2
2,0,1,107,2,0,1,1,1,2,0,1,0,1,2,1,1,1,138,36,30,83,42,10,1,96,60,2
2,0,1,107,2,0,1,1,1,2,0,1,0,1,2,1,1,1,138,48,60,80,50,20,0,96,48,2
2,0,1,107,2,0,1,1,1,2,0,1,0,1,2,1,1,1,162,48,30,83,52,30,0,96,78,2
2,0,1,107,2,0,1,1,1,2,0,1,0,1,2,1,1,1,138,40,60,83,52,30,0,120,60,2
2,0,1,111,2,0,1,1,1,3,0,1,0,1,2,1,1,1,136,38,30,65,43,10,0,90,40,2
2,0,1,111,2,0,1,1,1,3,0,1,0,1,2,1,1,1,136,38,120,61,52,10,1,117,65,2
2,0,1,111,2,0,1,1,1,3,0,1,0,1,2,1,1,1,136,34,30,58,48,20,0,117,50,2
2,0,1,111,2,0,1,1,1,3,0,1,0,1,2,1,1,1,106,34,60,58,48,30,1,72,65,2
2,0,1,111,2,0,1,1,1,3,0,1,0,1,2,1,1,1,116,38,30,58,45,30,1,117,40,1
2,0,1,111,2,0,1,1,1,3,0,1,0,1,2,1,1,1,116,34,30,61,40,10,1,72,50,2
2,0,1,111,2,0,1,1,1,3,0,1,0,1,2,1,1,1,116,46,60,58,48,20,0,72,40,3
2,0,1,111,2,0,1,1,1,3,0,1,0,1,2,1,1,1,136,46,30,61,50,30,0,72,65,2
2,0,1,111,2,0,1,1,1,3,0,1,0,1,2,1,1,1,116,38,60,61,52,30,0,90,50,2
2,0,1,112,2,0,1,1,1,3,0,2,0,1,2,1,1,1,98,35,30,33,42,10,0,90,12,2
2,0,1,112,2,0,1,1,1,3,0,2,0,1,2,1,1,1,98,35,120,29,49,10,1,117,19,2
2,0,1,112,2,0,1,1,1,3,0,2,0,1,2,1,1,1,98,31,30,26,46,20,0,117,15,2
2,0,1,112,2,0,1,1,1,3,0,2,0,1,2,1,1,1,77,31,60,26,46,30,1,72,19,2
2,0,1,112,2,0,1,1,1,3,0,2,0,1,2,1,1,1,84,35,30,26,43,30,1,117,12,1
2,0,1,112,2,0,1,1,1,3,0,2,0,1,2,1,1,1,84,31,30,29,38,10,1,72,15,2
2,0,1,112,2,0,1,1,1,3,0,2,0,1,2,1,1,1,84,42,60,26,46,20,0,72,12,2
2,0,1,112,2,0,1,1,1,3,0,2,0,1,2,1,1,1,98,42,30,29,49,30,0,72,19,2
2,0,1,112,2,0,1,1,1,3,0,2,0,1,2,1,1,1,84,35,60,29,49,30,0,90,15,2
2,0,1,115,2,0,1,2,1,2,1,2,0,25,23,1,1,1,87,54,120,63,53,20,0,195,90,2
2,0,1,115,2,0,1,2,1,2,1,2,0,25,23,1,1,1,103,54,60,65,56,30,0,195,72,2
2,0,1,115,2,0,1,2,1,2,1,2,0,25,23,1,1,1,79,54,30,61,52,10,0,195,117,2
2,0,1,115,2,0,1,2,1,2,1,2,0,25,23,1,1,1,79,45,30,63,50,20,0,120,72,2
2,0,1,115,2,0,1,2,1,2,1,2,0,25,23,1,1,1,103,40,60,63,43,20,0,150,117,2
2,0,1,115,2,0,1,2,1,2,1,2,0,25,23,1,1,1,87,40,120,61,46,10,0,150,72,2
2,0,1,115,2,0,1,2,1,2,1,2,0,25,23,1,1,1,79,54,120,65,56,10,0,120,90,2
2,0,1,115,2,0,1,2,1,2,1,2,0,25,23,1,1,1,103,45,60,61,48,10,0,120,90,2
2,0,1,115,2,0,1,2,1,2,1,2,0,25,23,1,1,1,79,40,30,65,45,30,0,150,90,2
2,0,1,120,2,0,2,2,1,1,1,1,0,25,22,1,1,1,68,13,120,44,16,20,0,65,24,2
2,0,1,120,2,0,2,2,1,1,1,1,0,25,22,1,1,1,78,13,60,46,19,30,0,65,19,2
2,0,1,120,2,0,2,2,1,1,1,1,0,25,22,1,1,1,63,13,30,42,15,10,0,65,31,2
2,0,1,120,2,0,2,2,1,1,1,1,0,25,22,1,1,1,63,11,30,44,16,20,0,40,19,2
2,0,1,120,2,0,2,2,1,1,1,1,0,25,22,1,1,1,78,10,60,44,12,20,0,50,31,2
2,0,1,120,2,0,2,2,1,1,1,1,0,25,22,1,1,1,63,13,120,46,19,10,0,40,24,2
2,0,1,120,2,0,2,2,1,1,1,1,0,25,22,1,1,1,68,10,120,42,14,10,0,50,19,2
2,0,1,120,2,0,2,2,1,1,1,1,0,25,22,1,1,1,78,11,60,42,13,10,0,40,24,2
2,0,1,120,2,0,2,2,1,1,1,1,0,25,22,1,1,1,63,10,30,46,12,30,0,50,24,2
2,0,1,121,2,0,2,2,1,4,1,3,0,22,25,1,1,1,72,12,120,48,15,20,0,52,60,2
2,0,1,121,2,0,2,2,1,4,1,3,0,22,25,1,1,1,79,12,60,50,18,30,0,52,48,2
2,0,1,121,2,0,2,2,1,4,1,3,0,22,25,1,1,1,69,12,30,46,14,10,0,52,78,2
2,0,1,121,2,0,2,2,1,4,1,3,0,22,25,1,1,1,69,10,30,48,16,20,0,32,48,2
2,0,1,121,2,0,2,2,1,4,1,3,0,22,25,1,1,1,79,9,60,48,11,20,0,40,78,2
2,0,1,121,2,0,2,2,1,4,1,3,0,22,25,1,1,1,69,12,120,50,18,10,0,32,60,2
2,0,1,121,2,0,2,2,1,4,1,3,0,22,25,1,1,1,72,9,120,46,14,10,0,40,48,2
2,0,1,121,2,0,2,2,1,4,1,3,0,22,25,1,1,1,79,10,60,46,12,10,0,32,60,2
2,0,1,121,2,0,2,2,1,4,1,3,0,22,25,1,1,1,69,9,30,50,12,30,0,40,60,2
2,0,1,125,2,0,3,1,1,2,1,1,0,19,2,1,1,1,125,100,120,70,108,20,0,117,50,2
2,0,1,125,2,0,3,1,1,2,1,1,0,19,2,1,1,1,114,100,30,67,103,10,0,117,65,2
2,0,1,125,2,0,3,1,1,2,1,1,0,19,2,1,1,1,146,100,60,74,123,30,0,117,40,2
2,0,1,125,2,0,3,1,1,2,1,1,0,19,2,1,1,1,114,83,30,70,108,20,0,72,40,1
2,0,1,125,2,0,3,1,1,2,1,1,0,19,2,1,1,1,146,75,60,70,86,20,0,90,65,2
2,0,1,125,2,0,3,1,1,2,1,1,0,19,2,1,1,1,125,75,120,67,99,10,0,90,40,1
2,0,1,125,2,0,3,1,1,2,1,1,0,19,2,1,1,1,114,100,120,74,123,10,0,72,50,1
2,0,1,125,2,0,3,1,1,2,1,1,0,19,2,1,1,1,114,75,30,74,90,30,0,90,50,1
2,0,1,125,2,0,3,1,1,2,1,1,0,19,2,1,1,1,146,83,60,67,95,10,0,72,50,1
2,0,1,126,2,0,3,2,0,1,0,1,0,1,25,1,1,1,67,137,120,33,139,30,1,210,50,2
2,0,1,126,2,0,3,2,0,1,0,1,0,1,25,1,1,1,67,103,120,37,111,20,1,168,40,2
2,0,1,126,2,0,3,2,0,1,0,1,0,1,25,1,1,1,55,103,120,35,111,30,0,273,40,1
2,0,1,126,2,0,3,2,0,1,0,1,0,1,25,1,1,1,59,103,60,37,111,10,0,273,65,1
2,0,1,126,2,0,3,2,0,1,0,1,0,1,25,1,1,1,59,114,120,37,123,30,0,168,65,2
2,0,1,126,2,0,3,2,0,1,0,1,0,1,25,1,1,1,55,137,60,35,139,10,1,210,40,2
2,0,1,126,2,0,3,2,0,1,0,1,0,1,25,1,1,1,55,114,60,37,123,20,1,273,50,2
2,0,1,126,2,0,3,2,0,1,0,1,0,1,25,1,1,1,59,137,30,37,144,20,1,210,65,2
2,0,1,126,2,0,3,2,0,1,0,1,0,1,25,1,1,1,55,114,120,33,123,20,0,210,65,2
2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,1,1,1,105,42,120,81,48,20,0,91,20,2
2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,1,1,1,120,42,60,83,52,30,0,91,16,2
2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,1,1,1,97,42,30,79,46,10,0,91,26,2
2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,1,1,1,97,35,30,81,46,20,0,56,16,2
2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,1,1,1,120,31,60,81,35,20,0,70,26,2
2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,1,1,1,105,31,120,79,42,10,0,70,16,2
2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,1,1,1,97,42,120,83,52,10,0,56,20,2
2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,1,1,1,120,35,60,79,41,10,0,56,20,2
2,0,1,127,2,0,4,2,0,5,1,1,0,25,22,1,1,1,97,31,30,83,37,30,0,70,20,2
2,0,1,129,2,0,5,2,1,2,1,1,0,2,25,1,1,1,158,60,120,56,60,30,1,100,40,2
2,0,1,129,2,0,5,2,1,2,1,1,0,2,25,1,1,1,126,45,120,61,60,30,0,130,32,2
2,0,1,129,2,0,5,2,1,2,1,1,0,2,25,1,1,1,158,45,120,67,65,20,1,80,32,3
2,0,1,129,2,0,5,2,1,2,1,1,0,2,25,1,1,1,137,45,60,67,65,10,0,130,52,2
2,0,1,129,2,0,5,2,1,2,1,1,0,2,25,1,1,1,137,50,120,67,60,30,0,80,52,2
2,0,1,129,2,0,5,2,1,2,1,1,0,2,25,1,1,1,126,50,60,67,60,20,1,130,40,3
2,0,1,129,2,0,5,2,1,2,1,1,0,2,25,1,1,1,126,60,60,61,65,10,1,100,32,3
2,0,1,129,2,0,5,2,1,2,1,1,0,2,25,1,1,1,126,50,120,56,65,20,0,100,52,2
2,0,1,129,2,0,5,2,1,2,1,1,0,2,25,1,1,1,137,60,30,67,80,20,1,100,52,3
2,0,1,169,2,0,8,1,1,2,0,2,0,22,25,1,1,1,59,122,120,26,122,30,1,40,25,2
2,0,1,169,2,0,8,1,1,2,0,2,0,22,25,1,1,1,59,92,120,30,133,20,1,32,20,2
2,0,1,169,2,0,8,1,1,2,0,2,0,22,25,1,1,1,49,92,120,28,122,30,0,52,20,2
2,0,1,169,2,0,8,1,1,2,0,2,0,22,25,1,1,1,52,92,60,30,133,10,0,52,32,2
